station_id;station_name;station_desc;station_lat;station_lon;stop_sequence;route_id;service_id;direction_id;service_short_name;long_name_first;long_name_last
2696;Miromesnil;29 rue de la Boétie - 75108;48.8734603255114;2.31604128891506;11;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2184;Champs-Elysées-Clémenceau;Clémenceau place - 75108;48.8673665704698;2.31419106339366;12;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;12;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2472;Invalides;Rue de l' Université - 75107;48.8608507896675;2.31454811262665;13;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2696;Miromesnil;29 rue de la Boétie - 75108;48.8734603255114;2.31604128891506;13;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2184;Champs-Elysées-Clémenceau;Clémenceau place - 75108;48.8673665704698;2.31419106339366;14;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3168;Varenne;13 boulevard des Invalides - 75107;48.8563930691985;2.31475436481029;14;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2472;Invalides;Rue de l' Université - 75107;48.8608507896675;2.31454811262665;15;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3048;Saint-François-Xavier;Avenue de Villars - 75107;48.8509825598235;2.31442986460027;15;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2332;Duroc;bd du Montparnasse - 75107;48.8469925009228;2.31654234477023;16;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3168;Varenne;13 boulevard des Invalides - 75107;48.8563930691985;2.31475436481029;16;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2708;Montparnasse-Bienvenue;Raoul Dautry place. SNCF Montparnasse - 75114;48.8420770201873;2.32101044955512;17;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3048;Saint-François-Xavier;Avenue de Villars - 75107;48.8509825598235;2.31442986460027;17;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2332;Duroc;bd du Montparnasse - 75107;48.8469925009228;2.31654234477023;18;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2404;Gaîté;Rue de la Gaîté - 75114;48.8387518213886;2.32250918622471;18;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2708;Montparnasse-Bienvenue;Raoul Dautry place. SNCF Montparnasse - 75114;48.8420770201873;2.32101044955512;19;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2780;Pernety;Rue Niepce - 75114;48.8339338198109;2.31790897216328;19;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2404;Gaîté;Rue de la Gaîté - 75114;48.8387518213886;2.32250918622471;20;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2816;Plaisance;Rue Raymond Losserand - 75114;48.8317580937884;2.31386654984816;20;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2780;Pernety;Rue Niepce - 75114;48.8339338198109;2.31790897216328;21;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2916;Porte de Vanves;9 boulevard Brune - 75114;48.8277653265897;2.30431235076306;21;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2644;Malakoff-Plateau de Vanves;r. Jean Bleuzen - 92020;48.8224426939998;2.29793210532873;22;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2816;Plaisance;Rue Raymond Losserand - 75114;48.8317580937884;2.31386654984816;22;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2648;Malakoff-Rue Etienne Dolet;87 rue Guy Môquet - 92020;48.814704060567;2.29728473017064;23;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2916;Porte de Vanves;9 boulevard Brune - 75114;48.8277653265897;2.30431235076306;23;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2228;Châtillon Montrouge;r. de l'Avenir - 92020;48.8102833635108;2.30128887097595;24;1197622;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2644;Malakoff-Plateau de Vanves;r. Jean Bleuzen - 92020;48.8224426939998;2.29793210532873;24;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2648;Malakoff-Rue Etienne Dolet;87 rue Guy Môquet - 92020;48.814704060567;2.29728473017064;25;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
2228;Châtillon Montrouge;r. de l'Avenir - 92020;48.8102833635108;2.30128887097595;26;1197623;2280400;1;13;CHATILLON - MONTROUGE;ST-DENIS-UNIVERSITE/LES COURTILLES
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;1;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2600;Madeleine;Rue De Sèze - 75108;48.8697947152178;2.32461201202227;2;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2944;Pyramides;Rue de l'Echelle - 75101;48.8664969870386;2.3340942152591;3;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2224;Châtelet;Théâtre du Châtelet - 75101;48.8572036455044;2.34722471105584;4;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2424;Gare de Lyon;Rue de Bercy - 75112;48.8446521509829;2.37310814754528;5;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2084;Bercy;Place du Bataillon du Pacifique - 75112;48.8401922444035;2.37947725726606;6;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2280;Cour Saint-Emilion;Cour Chamonard - 75112;48.8333137155784;2.38729970438351;7;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2088;Bibliothèque-François Mitterrand;Face au 62 rue du Chevaleret - 75113;48.8298306952711;2.37612000934484;8;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2740;Olympiades;Rue de Tolbiac - 75113;48.8269482819608;2.36703843338759;9;1382497;2280413;0;14;SAINT-LAZARE;OLYMPIADES
2740;Olympiades;Rue de Tolbiac - 75113;48.8269482819608;2.36703843338759;1;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2088;Bibliothèque-François Mitterrand;Face au 62 rue du Chevaleret - 75113;48.8298306952711;2.37612000934484;2;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2280;Cour Saint-Emilion;Cour Chamonard - 75112;48.8333137155784;2.38729970438351;3;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2084;Bercy;Place du Bataillon du Pacifique - 75112;48.8401922444035;2.37947725726606;4;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2424;Gare de Lyon;Rue de Bercy - 75112;48.8446521509829;2.37310814754528;5;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2224;Châtelet;Théâtre du Châtelet - 75101;48.8572036455044;2.34722471105584;6;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2944;Pyramides;Rue de l'Echelle - 75101;48.8664969870386;2.3340942152591;7;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2600;Madeleine;Rue De Sèze - 75108;48.8697947152178;2.32461201202227;8;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
3064;Saint-Lazare;Rue de l' Arcade - 75108;48.8760678143526;2.32418810077101;9;1382498;2280413;1;14;SAINT-LAZARE;OLYMPIADES
2928;Porte des Lilas;Rue de Belleville - 75120;48.8769382235089;2.40637656692978;1;708898;2280278;0;3B;PORTE DES LILAS;GAMBETTA
3044;Saint-Fargeau;112 avenue Gambetta - 75120;48.8716998109711;2.40429872420218;2;708898;2280278;0;3B;PORTE DES LILAS;GAMBETTA
2768;Pelleport;Paul Signac place. en face du 125 avenue Gambetta - 75120;48.8682233476073;2.4013243805441;3;708898;2280278;0;3B;PORTE DES LILAS;GAMBETTA
2412;Gambetta;Père-Lachaise - 75120;48.8650342980182;2.39854148691224;4;708898;2280278;0;3B;PORTE DES LILAS;GAMBETTA
2412;Gambetta;Père-Lachaise - 75120;48.8650342980182;2.39854148691224;1;708899;2280278;1;3B;PORTE DES LILAS;GAMBETTA
2768;Pelleport;Paul Signac place. en face du 125 avenue Gambetta - 75120;48.8682233476073;2.4013243805441;2;708899;2280278;1;3B;PORTE DES LILAS;GAMBETTA
3044;Saint-Fargeau;112 avenue Gambetta - 75120;48.8716998109711;2.40429872420218;3;708899;2280278;1;3B;PORTE DES LILAS;GAMBETTA
2928;Porte des Lilas;Rue de Belleville - 75120;48.8769382235089;2.40637656692978;4;708899;2280278;1;3B;PORTE DES LILAS;GAMBETTA
2940;Pré-Saint-Gervais;Serrurier 52 boulevard - 75119;48.8801599321124;2.39858662186977;1;656103;2280337;0;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2312;Danube;Rhin et Danube 9 place de - 75119;48.8819510181782;2.39326067585739;2;656103;2280337;0;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2124;Botzaris;80 rue Botzaris - 75119;48.8796070889331;2.38941556965321;3;656103;2280337;0;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2152;Buttes-Chaumont;Botzaris 28 rue - 75119;48.8778039560078;2.38121109973599;4;656103;2280337;0;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2116;Bolivar;Simon Bolivar 125 avenue - 75119;48.8807901228285;2.37415512666265;5;656103;2280337;0;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2484;Jaurès;Face au 2 place de Stalingrad - 75119;48.8827685467488;2.36994579899074;6;656103;2280337;0;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2580;Louis Blanc;234 rue du Faubourg Saint-Martin - 75110;48.8809004281511;2.36510721826434;7;656103;2280337;0;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2580;Louis Blanc;234 rue du Faubourg Saint-Martin - 75110;48.8809004281511;2.36510721826434;1;656104;2280337;1;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2484;Jaurès;Face au 2 place de Stalingrad - 75119;48.8827685467488;2.36994579899074;2;656104;2280337;1;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2116;Bolivar;Simon Bolivar 125 avenue - 75119;48.8807901228285;2.37415512666265;3;656104;2280337;1;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2152;Buttes-Chaumont;Botzaris 28 rue - 75119;48.8778039560078;2.38121109973599;4;656104;2280337;1;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2124;Botzaris;80 rue Botzaris - 75119;48.8796070889331;2.38941556965321;5;656104;2280337;1;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2808;Place des Fêtes;Rue de Crimée - 75119;48.8767294689067;2.39314603176784;6;656104;2280337;1;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
2940;Pré-Saint-Gervais;Serrurier 52 boulevard - 75119;48.8801599321124;2.39858662186977;7;656104;2280337;1;7B;PRE-SAINT-GERVAIS;LOUIS BLANC
